文件代码	文件路径	equipment type	variation
104560763	gunner	hair	147_0
104560764	gunner	hair	147_1
104560765	gunner	hair	147_2
104560766	gunner	hair	147_3
104560768	gunner	hair	0_0
104560771	gunner	hair	155_0
104560772	gunner	hair	155_1
104560773	gunner	hair	155_2
104560781	gunner	hair	156_0
104560782	gunner	hair	156_1
104560783	gunner	hair	156_2
104560784	gunner	hair	156_3
104560789	gunner	hair	162_0
104560790	gunner	hair	162_1
104560791	gunner	hair	162_2
104560792	gunner	hair	162_3
104560794	gunner	hair	133_0
104560795	gunner	hair	133_1
104560798	gunner	hair	168_0
104560799	gunner	hair	168_1
104560800	gunner	hair	168_2
104560801	gunner	hair	168_3
104560811	gunner	hair	142_0
104560812	gunner	hair	142_1
104560813	gunner	hair	142_2
104560814	gunner	hair	169_0
104560815	gunner	hair	169_1
104560816	gunner	hair	169_2
104560817	gunner	hair	169_3
104560832	gunner	hair	174_0
104560833	gunner	hair	174_1
104560834	gunner	hair	174_2
104560835	gunner	hair	174_3
104561645	gunner	hair	51_2
104561695	gunner	hair	170_0
104561696	gunner	hair	170_1
104561697	gunner	hair	170_2
104561698	gunner	hair	170_3
104561785	gunner	hair	189_0
104561789	gunner	hair	191_0
104561793	gunner	hair	193_0
104561797	gunner	hair	195_0
104570084	gunner	face	
104570263	gunner	face	14_0
104570264	gunner	face	18_0
104570265	gunner	face	18_1
104570266	gunner	face	18_2
104570267	gunner	face	26_3
104570268	gunner	face	28_0
104570269	gunner	face	28_1
104570270	gunner	face	28_3
104570271	gunner	face	30_0
104570272	gunner	face	30_1
104570273	gunner	face	30_2
104570274	gunner	face	47_0
104570275	gunner	face	47_1
104570276	gunner	face	47_2
104570277	gunner	face	47_3
104570278	gunner	face	51_3
104570279	gunner	face	54_0
104570280	gunner	face	54_1
104570281	gunner	face	54_2
104570282	gunner	face	54_3
104570283	gunner	face	63_0
104570284	gunner	face	63_1
104570285	gunner	face	63_2
104570286	gunner	face	63_3
104570287	gunner	face	89_1
104570288	gunner	face	89_2
104570289	gunner	face	89_3
104570290	gunner	face	90_0
104570291	gunner	face	90_1
104570292	gunner	face	90_2
104570293	gunner	face	90_3
104570294	gunner	face	94_0
104570295	gunner	face	94_1
104570296	gunner	face	94_2
104570297	gunner	face	0_0
104570298	gunner	face	0_1
104570299	gunner	face	0_2
104570300	gunner	face	0_3
104570301	gunner	face	1_0
104570302	gunner	face	1_1
104570303	gunner	face	1_2
104570304	gunner	face	1_3
104570305	gunner	face	2_0
104570306	gunner	face	2_1
104570307	gunner	face	18_3
104570308	gunner	face	19_0
104570309	gunner	face	19_1
104570310	gunner	face	19_2
104570311	gunner	face	19_3
104570312	gunner	face	21_0
104570313	gunner	face	22_0
104570314	gunner	face	22_1
104570315	gunner	face	22_2
104570316	gunner	face	22_3
104570317	gunner	face	23_0
104570318	gunner	face	23_1
104570319	gunner	face	23_2
104570320	gunner	face	23_3
104570321	gunner	face	26_0
104570322	gunner	face	26_1
104570323	gunner	face	26_2
104570324	gunner	face	28_2
104570325	gunner	face	30_3
104570326	gunner	face	48_0
104570327	gunner	face	48_1
104570328	gunner	face	48_2
104570329	gunner	face	48_3
104570330	gunner	face	51_0
104570331	gunner	face	51_1
104570332	gunner	face	51_2
104570333	gunner	face	55_0
104570334	gunner	face	55_1
104570335	gunner	face	55_2
104570336	gunner	face	55_3
104570337	gunner	face	56_0
104570338	gunner	face	56_1
104570339	gunner	face	56_2
104570340	gunner	face	56_3
104570341	gunner	face	66_0
104570342	gunner	face	66_1
104570343	gunner	face	66_2
104570344	gunner	face	66_3
104570345	gunner	face	68_0
104570346	gunner	face	68_1
104570347	gunner	face	68_2
104570348	gunner	face	68_3
104570349	gunner	face	84_0
104570350	gunner	face	84_1
104570351	gunner	face	84_2
104570352	gunner	face	84_3
104570353	gunner	face	76_0
104570354	gunner	face	76_1
104570355	gunner	face	76_2
104570356	gunner	face	76_3
104570357	gunner	face	89_0
104570358	gunner	face	94_3
104570360	gunner	face	2_2
104570361	gunner	face	2_3
104570376	gunner	face	105_0
104570377	gunner	face	105_1
104570378	gunner	face	105_2
104570379	gunner	face	105_3
104570380	gunner	face	105_0
104570381	gunner	face	105_1
104570382	gunner	face	105_2
104570383	gunner	face	105_3
104570384	gunner	face	93_0
104570385	gunner	face	93_0
104570391	gunner	face	100_0
104570392	gunner	face	100_1
104570393	gunner	face	110_0
104570394	gunner	face	110_1
104570395	gunner	face	110_2
104570396	gunner	face	110_3
104570397	gunner	face	110_0
104570398	gunner	face	110_1
104570399	gunner	face	110_2
104570400	gunner	face	110_3
104570402	gunner	face	49_0
104570403	gunner	face	49_0
104570404	gunner	face	49_0
104570405	gunner	face	49_0
104570406	gunner	face	49_0
104570407	gunner	face	49_0
104570408	gunner	face	49_0
104570409	gunner	face	49_0
104570410	gunner	face	49_0
104570411	gunner	face	49_0
104570412	gunner	face	49_0
104570413	gunner	face	49_0
104570414	gunner	face	49_0
104570415	gunner	face	49_0
104570416	gunner	face	49_0
104570461	gunner	face	118_0
104570462	gunner	face	118_1
104570463	gunner	face	118_2
104570464	gunner	face	118_3
104570473	gunner	face	104_0
104570475	gunner	face	119_0
104570476	gunner	face	119_1
104570477	gunner	face	119_2
104570478	gunner	face	119_3
104570479	gunner	face	123_0
104570480	gunner	face	123_1
104570481	gunner	face	123_2
104570482	gunner	face	123_3
104570488	gunner	face	124_0
104570489	gunner	face	124_1
104570490	gunner	face	124_2
104570491	gunner	face	124_3
104570494	gunner	face	128_0
104570495	gunner	face	128_1
104570496	gunner	face	68_0
104570497	gunner	face	68_1
104570498	gunner	face	68_2
104570499	gunner	face	68_3
104570504	gunner	face	132_0
104570505	gunner	face	132_1
104570506	gunner	face	132_2
104570507	gunner	face	132_3
104570508	gunner	face	131_0
104570509	gunner	face	131_1
104570510	gunner	face	131_2
104570511	gunner	face	131_3
104570517	gunner	face	66_0
104570518	gunner	face	66_1
104570519	gunner	face	66_2
104570520	gunner	face	66_3
104570522	gunner	face	140_0
104570523	gunner	face	140_1
104570524	gunner	face	140_2
104570525	gunner	face	140_3
104570528	gunner	face	139_0
104570529	gunner	face	139_1
104570530	gunner	face	139_2
104570531	gunner	face	139_3
104570533	gunner	face	
104570536	gunner	face	145_0
104570537	gunner	face	145_1
104570538	gunner	face	145_2
104570546	gunner	face	146_0
104570547	gunner	face	146_1
104570548	gunner	face	146_2
104570549	gunner	face	146_3
104570554	gunner	face	152_0
104570555	gunner	face	152_1
104570556	gunner	face	152_2
104570557	gunner	face	152_3
104570559	gunner	face	125_0
104570560	gunner	face	125_1
104570563	gunner	face	156_0
104570564	gunner	face	156_1
104570565	gunner	face	156_2
104570566	gunner	face	156_3
104570567	gunner	face	134_0
104570568	gunner	face	134_1
104570569	gunner	face	134_2
104570570	gunner	face	157_0
104570571	gunner	face	157_1
104570572	gunner	face	157_2
104570573	gunner	face	157_3
104570585	gunner	face	162_0
104570586	gunner	face	162_1
104570587	gunner	face	162_2
104570588	gunner	face	162_3
104571398	gunner	face	52_2
104571444	gunner	face	158_0
104571445	gunner	face	158_1
104571446	gunner	face	158_2
104571447	gunner	face	158_3
104571529	gunner	face	183_0
104571533	gunner	face	185_0
104571537	gunner	face	188_0
104571541	gunner	face	189_0
104580065	gunner	skin	0_1
104580066	gunner	skin	0_2
104580067	gunner	skin	0_3
104580068	gunner	skin	0_4
104580069	gunner	skin	0_5
104580070	gunner	skin	0_6
104580071	gunner	skin	0_7
104580072	gunner	skin	0_8
104580073	gunner	skin	0_9
104580074	gunner	skin	0_15
104580075	gunner	skin	0_16
104580076	gunner	skin	0_17
104580077	gunner	skin	0_10
104580078	gunner	skin	0_11
104580079	gunner	skin	0_12
104580080	gunner	skin	0_13
104580081	gunner	skin	0_14
104580097	gunner	skin	0_1
104580098	gunner	skin	0_1
104580099	gunner	skin	0_1
104580100	gunner	skin	0_1
104580101	gunner	skin	0_1
104580102	gunner	skin	0_1
104580103	gunner	skin	0_1
104580104	gunner	skin	0_1
104580105	gunner	skin	0_1
104580106	gunner	skin	0_1
104580107	gunner	skin	0_1
104580108	gunner	skin	0_1
104580109	gunner	skin	0_1
104580110	gunner	skin	0_1
104580111	gunner	skin	0_1
104580143	gunner	skin	0_11
104580150	gunner	skin	0_4
104580155	gunner	skin	0_11
104580156	gunner	skin	0_11
104580157	gunner	skin	0_11
104580158	gunner	skin	0_11
104580165	gunner	skin	0_4
104580166	gunner	skin	0_5
104580167	gunner	skin	0_80000
104580169	gunner	skin	0_80100
104580171	gunner	skin	0_10
104580172	gunner	skin	0_11
104580173	gunner	skin	0_10
104580174	gunner	skin	0_4
104580175	gunner	skin	0_4
104580176	gunner	skin	0_3
104580179	gunner	skin	0_1
104580180	gunner	skin	0_10
104580186	gunner	skin	0_4
104580187	gunner	skin	0_1
104580188	gunner	skin	0_4
104580189	gunner	skin	0_3
104580190	gunner	skin	0_10
104580191	gunner	skin	0_1
104580192	gunner	skin	0_4
104580193	gunner	skin	0_1
1050000	swordman	pants	1_0
1050001	swordman	pants	2_0
1050002	swordman	pants	3_0
1050003	swordman	pants	6_0
1050004	swordman	pants	4_0
1050005	swordman	pants	5_0
1050006	swordman	pants	7_0
1050007	swordman	pants	0_1
1050008	swordman	pants	0_2
1050009	swordman	pants	0_3
1050010	swordman	pants	1_1
1050011	swordman	pants	1_2
1050012	swordman	pants	1_3
1050013	swordman	pants	2_1
1050014	swordman	pants	2_2
1050015	swordman	pants	2_3
1050016	swordman	pants	3_1
1050017	swordman	pants	3_2
1050018	swordman	pants	3_3
1050019	swordman	pants	4_1
1050020	swordman	pants	4_2
1050021	swordman	pants	4_3
1050022	swordman	pants	5_1
1050023	swordman	pants	5_2
1050024	swordman	pants	5_3
1050025	swordman	pants	6_1
1050026	swordman	pants	6_2
1050027	swordman	pants	6_3
1050028	swordman	pants	7_1
1050029	swordman	pants	7_2
1050030	swordman	pants	7_3
1050031	swordman	pants	8_0
1050032	swordman	pants	9_0
1050033	swordman	pants	10_0
1050034	swordman	pants	8_1
1050035	swordman	pants	8_2
1050036	swordman	pants	8_3
1050037	swordman	pants	9_1
1050038	swordman	pants	9_2
1050039	swordman	pants	9_3
1050040	swordman	pants	10_1
1050041	swordman	pants	10_2
1050042	swordman	pants	10_3
1050043	swordman	pants	11_0
1050044	swordman	pants	11_1
1050045	swordman	pants	11_2
1050046	swordman	pants	11_3
1050047	swordman	pants	12_0
1050048	swordman	pants	12_1
1050049	swordman	pants	12_2
1050050	swordman	pants	12_3
1050051	swordman	pants	13_0
1050052	swordman	pants	13_1
1050053	swordman	pants	13_2
1050054	swordman	pants	13_3
1050055	swordman	pants	16_0
1050056	swordman	pants	16_1
1050057	swordman	pants	16_2
1050058	swordman	pants	16_3
1050059	swordman	pants	17_0
1050060	swordman	pants	17_1
1050061	swordman	pants	17_2
1050062	swordman	pants	17_3
1050063	swordman	pants	15_0
1050064	swordman	pants	15_1
1050065	swordman	pants	15_2
1050066	swordman	pants	15_3
1050067	swordman	pants	18_0
1050068	swordman	pants	18_1
1050069	swordman	pants	18_2
1050070	swordman	pants	18_3
105500008	gunner	coat	68_0
105500202	gunner	coat	9_0
105500203	gunner	coat	9_1
105500204	gunner	coat	9_2
105500205	gunner	coat	9_3
105500206	gunner	coat	15_0
105500207	gunner	coat	15_1
105500208	gunner	coat	15_2
105500209	gunner	coat	15_3
105500210	gunner	coat	23_0
105500211	gunner	coat	23_1
105500212	gunner	coat	23_2
105500213	gunner	coat	23_3
105500214	gunner	coat	25_0
105500215	gunner	coat	32_0
105500216	gunner	coat	32_1
105500217	gunner	coat	32_2
105500218	gunner	coat	32_3
105500219	gunner	coat	1_1
105500220	gunner	coat	1_2
105500221	gunner	coat	1_3
105500222	gunner	coat	2_0
105500223	gunner	coat	2_1
105500224	gunner	coat	2_2
105500225	gunner	coat	2_3
105500227	gunner	coat	3_0
105500228	gunner	coat	3_1
105500229	gunner	coat	3_2
105500230	gunner	coat	3_3
105500231	gunner	coat	4_0
105500232	gunner	coat	4_1
105500233	gunner	coat	4_2
105500234	gunner	coat	4_3
105500235	gunner	coat	5_0
105500236	gunner	coat	5_1
105500237	gunner	coat	5_2
105500238	gunner	coat	5_3
105500239	gunner	coat	6_0
105500240	gunner	coat	6_1
105500241	gunner	coat	6_2
105500242	gunner	coat	6_3
105500243	gunner	coat	11_0
105500244	gunner	coat	11_1
105500245	gunner	coat	11_2
105500246	gunner	coat	11_3
105500247	gunner	coat	18_0
105500248	gunner	coat	18_1
105500249	gunner	coat	18_2
105500250	gunner	coat	18_3
105500251	gunner	coat	25_1
105500252	gunner	coat	25_2
105500253	gunner	coat	25_3
105500254	gunner	coat	41_0
105500255	gunner	coat	41_1
105500256	gunner	coat	41_2
105500257	gunner	coat	41_3
105500258	gunner	coat	33_0
105500259	gunner	coat	33_1
105500260	gunner	coat	33_2
105500261	gunner	coat	33_3
105500262	gunner	coat	1_0
105500263	gunner	coat	46_0
105500264	gunner	coat	46_1
105500265	gunner	coat	46_2
105500266	gunner	coat	46_3
105500267	gunner	coat	48_0
105500268	gunner	coat	48_1
105500269	gunner	coat	48_2
105500270	gunner	coat	48_3
105500271	gunner	coat	52_0
105500272	gunner	coat	52_1
105500273	gunner	coat	52_2
105500274	gunner	coat	52_3
105500275	gunner	coat	63_0
105500276	gunner	coat	63_1
105500277	gunner	coat	63_2
105500292	gunner	coat	68_0
105500293	gunner	coat	68_0
105500294	gunner	coat	66_0
105500295	gunner	coat	66_1
105500296	gunner	coat	66_2
105500297	gunner	coat	66_3
105500298	gunner	coat	66_0
105500299	gunner	coat	66_1
105500300	gunner	coat	66_2
105500301	gunner	coat	66_3
105500302	gunner	coat	80_0
105500303	gunner	coat	81_0
105500304	gunner	coat	82_0
105500305	gunner	coat	83_0
105500306	gunner	coat	80_0
105500307	gunner	coat	81_0
105500308	gunner	coat	82_0
105500309	gunner	coat	83_0
105500318	gunner	coat	62_0
105500319	gunner	coat	62_1
105500320	gunner	coat	76_0
105500321	gunner	coat	76_1
105500322	gunner	coat	76_2
105500323	gunner	coat	76_3
105500324	gunner	coat	76_0
105500325	gunner	coat	76_1
105500326	gunner	coat	76_2
105500327	gunner	coat	76_3
105500328	gunner	coat	46_2
105500329	gunner	coat	46_2
105500331	gunner	coat	7_0
105500332	gunner	coat	7_0
105500333	gunner	coat	7_0
105500334	gunner	coat	7_0
105500335	gunner	coat	7_0
105500336	gunner	coat	7_0
105500337	gunner	coat	7_0
105500338	gunner	coat	7_0
105500339	gunner	coat	7_0
105500340	gunner	coat	7_0
105500341	gunner	coat	7_0
105500342	gunner	coat	7_0
105500343	gunner	coat	7_0
105500344	gunner	coat	7_0
105500345	gunner	coat	7_0
105500380	gunner	coat	71_0
105500381	gunner	coat	71_1
105500382	gunner	coat	71_2
105500383	gunner	coat	71_3
105500403	gunner	coat	70_0
105500407	gunner	coat	92_0
105500408	gunner	coat	92_1
105500409	gunner	coat	92_2
105500410	gunner	coat	92_3
105500411	gunner	coat	97_0
105500412	gunner	coat	97_1
105500413	gunner	coat	97_2
105500414	gunner	coat	97_3
105500420	gunner	coat	77_0
105500421	gunner	coat	77_1
105500422	gunner	coat	77_2
105500423	gunner	coat	77_3
105500426	gunner	coat	101_0
105500427	gunner	coat	101_1
105500428	gunner	coat	32_0
105500429	gunner	coat	32_1
105500430	gunner	coat	32_2
105500431	gunner	coat	32_3
105500436	gunner	coat	105_0
105500437	gunner	coat	105_1
105500438	gunner	coat	105_2
105500439	gunner	coat	105_3
105500440	gunner	coat	104_0
105500441	gunner	coat	104_1
105500442	gunner	coat	104_2
105500443	gunner	coat	104_3
105500449	gunner	coat	25_0
105500450	gunner	coat	25_1
105500451	gunner	coat	25_2
105500452	gunner	coat	25_3
105500456	gunner	coat	115_0
105500457	gunner	coat	115_1
105500458	gunner	coat	115_2
105500459	gunner	coat	115_3
105500466	gunner	coat	114_0
105500467	gunner	coat	114_1
105500468	gunner	coat	114_2
105500469	gunner	coat	114_3
105500471	gunner	coat	106_0
105500472	gunner	coat	106_1
105500473	gunner	coat	106_2
105500476	gunner	coat	120_0
105500477	gunner	coat	120_1
105500478	gunner	coat	120_2
105500479	gunner	coat	121_0
105500480	gunner	coat	121_1
105500481	gunner	coat	121_2
105500488	gunner	coat	123_0
105500489	gunner	coat	123_1
105500490	gunner	coat	123_2
105500491	gunner	coat	123_3
105500496	gunner	coat	127_0
105500497	gunner	coat	130_0
105500498	gunner	coat	130_1
105500499	gunner	coat	130_2
105500500	gunner	coat	130_3
105500502	gunner	coat	98_0
105500503	gunner	coat	98_1
105500506	gunner	coat	136_0
105500507	gunner	coat	136_1
105500508	gunner	coat	136_2
105500509	gunner	coat	136_3
105500519	gunner	coat	107_0
105500520	gunner	coat	107_1
105500521	gunner	coat	107_2
105500522	gunner	coat	137_0
105500523	gunner	coat	137_1
105500524	gunner	coat	137_2
105500525	gunner	coat	137_3
105500540	gunner	coat	142_0
105500541	gunner	coat	142_1
105500542	gunner	coat	142_2
105500543	gunner	coat	142_3
105501422	gunner	coat	12_2
105501483	gunner	coat	138_0
105501484	gunner	coat	138_1
105501485	gunner	coat	138_2
105501486	gunner	coat	138_3
105501585	gunner	coat	159_0
105501589	gunner	coat	160_0
105501593	gunner	coat	165_0
105501597	gunner	coat	166_0
105510008	gunner	pants	66_0
105510207	gunner	pants	3_0
105510208	gunner	pants	5_3
105510209	gunner	pants	6_0
105510210	gunner	pants	6_1
105510211	gunner	pants	6_2
105510212	gunner	pants	6_3
105510213	gunner	pants	11_0
105510214	gunner	pants	11_1
105510215	gunner	pants	11_2
105510216	gunner	pants	9_2
105510217	gunner	pants	9_3
105510218	gunner	pants	14_0
105510219	gunner	pants	14_1
105510220	gunner	pants	14_2
105510221	gunner	pants	14_3
105510222	gunner	pants	17_0
105510223	gunner	pants	22_2
105510224	gunner	pants	22_3
105510225	gunner	pants	24_0
105510226	gunner	pants	24_1
105510227	gunner	pants	24_2
105510228	gunner	pants	24_3
105510229	gunner	pants	30_0
105510230	gunner	pants	45_2
105510231	gunner	pants	45_3
105510232	gunner	pants	50_0
105510233	gunner	pants	50_1
105510234	gunner	pants	50_2
105510235	gunner	pants	50_3
105510237	gunner	pants	3_1
105510238	gunner	pants	3_2
105510239	gunner	pants	3_3
105510240	gunner	pants	4_0
105510241	gunner	pants	4_1
105510242	gunner	pants	4_2
105510243	gunner	pants	4_3
105510244	gunner	pants	5_0
105510245	gunner	pants	5_1
105510246	gunner	pants	5_2
105510247	gunner	pants	11_3
105510248	gunner	pants	9_0
105510249	gunner	pants	9_1
105510250	gunner	pants	17_1
105510251	gunner	pants	17_2
105510252	gunner	pants	17_3
105510253	gunner	pants	22_0
105510254	gunner	pants	22_1
105510255	gunner	pants	30_1
105510256	gunner	pants	30_2
105510257	gunner	pants	30_3
105510258	gunner	pants	39_0
105510259	gunner	pants	39_1
105510260	gunner	pants	39_2
105510261	gunner	pants	39_3
105510262	gunner	pants	31_0
105510263	gunner	pants	31_1
105510264	gunner	pants	31_2
105510265	gunner	pants	31_3
105510266	gunner	pants	1_0
105510267	gunner	pants	1_1
105510268	gunner	pants	1_2
105510269	gunner	pants	1_3
105510270	gunner	pants	2_0
105510271	gunner	pants	2_1
105510272	gunner	pants	2_2
105510273	gunner	pants	2_3
105510274	gunner	pants	44_0
105510275	gunner	pants	44_1
105510276	gunner	pants	44_2
105510277	gunner	pants	44_3
105510278	gunner	pants	45_0
105510279	gunner	pants	45_1
105510280	gunner	pants	61_0
105510281	gunner	pants	61_1
105510282	gunner	pants	61_2
105510297	gunner	pants	66_0
105510298	gunner	pants	66_0
105510299	gunner	pants	64_0
105510300	gunner	pants	64_1
105510301	gunner	pants	64_2
105510302	gunner	pants	64_3
105510303	gunner	pants	64_0
105510304	gunner	pants	64_1
105510305	gunner	pants	64_2
105510306	gunner	pants	64_3
105510307	gunner	pants	78_0
105510308	gunner	pants	79_0
105510309	gunner	pants	80_0
105510310	gunner	pants	81_0
105510311	gunner	pants	78_0
105510312	gunner	pants	79_0
105510313	gunner	pants	80_0
105510314	gunner	pants	81_0
105510323	gunner	pants	60_0
105510324	gunner	pants	60_1
105510325	gunner	pants	74_0
105510326	gunner	pants	74_1
105510327	gunner	pants	74_2
105510328	gunner	pants	74_3
105510329	gunner	pants	74_0
105510330	gunner	pants	74_1
105510331	gunner	pants	74_2
105510332	gunner	pants	74_3
105510333	gunner	pants	44_2
105510334	gunner	pants	44_2
105510336	gunner	pants	7_0
105510337	gunner	pants	7_0
105510338	gunner	pants	7_0
105510339	gunner	pants	7_0
105510340	gunner	pants	7_0
105510341	gunner	pants	7_0
105510342	gunner	pants	7_0
105510343	gunner	pants	7_0
105510344	gunner	pants	7_0
105510345	gunner	pants	7_0
105510346	gunner	pants	7_0
105510347	gunner	pants	7_0
105510348	gunner	pants	7_0
105510349	gunner	pants	7_0
105510350	gunner	pants	7_0
105510385	gunner	pants	69_0
105510386	gunner	pants	69_1
105510387	gunner	pants	69_2
105510388	gunner	pants	69_3
105510408	gunner	pants	68_0
105510412	gunner	pants	88_0
105510413	gunner	pants	88_1
105510414	gunner	pants	88_2
105510415	gunner	pants	88_3
105510416	gunner	pants	92_0
105510417	gunner	pants	92_1
105510418	gunner	pants	92_2
105510419	gunner	pants	92_3
105510425	gunner	pants	75_0
105510426	gunner	pants	75_1
