文件代码	文件路径	equipment type	variation
104540684	gunner	shoes	138_1
104540685	gunner	shoes	138_2
104540686	gunner	shoes	138_3
104540687	gunner	shoes	137_0
104540688	gunner	shoes	137_1
104540689	gunner	shoes	137_2
104540690	gunner	shoes	137_3
104540696	gunner	shoes	66_0
104540697	gunner	shoes	66_1
104540698	gunner	shoes	66_2
104540699	gunner	shoes	66_3
104540703	gunner	shoes	148_0
104540704	gunner	shoes	148_1
104540705	gunner	shoes	148_2
104540706	gunner	shoes	148_3
104540709	gunner	shoes	146_0
104540710	gunner	shoes	146_1
104540711	gunner	shoes	146_2
104540712	gunner	shoes	146_3
104540715	gunner	shoes	139_0
104540716	gunner	shoes	139_1
104540717	gunner	shoes	139_2
104540720	gunner	shoes	154_0
104540721	gunner	shoes	154_1
104540722	gunner	shoes	154_2
104540730	gunner	shoes	155_0
104540731	gunner	shoes	155_1
104540732	gunner	shoes	155_2
104540733	gunner	shoes	155_3
104540738	gunner	shoes	161_0
104540739	gunner	shoes	161_1
104540740	gunner	shoes	161_2
104540741	gunner	shoes	161_3
104540743	gunner	shoes	131_0
104540744	gunner	shoes	131_1
104540747	gunner	shoes	167_0
104540748	gunner	shoes	167_1
104540749	gunner	shoes	167_2
104540750	gunner	shoes	167_3
104540760	gunner	shoes	141_0
104540761	gunner	shoes	141_1
104540762	gunner	shoes	141_2
104540763	gunner	shoes	168_0
104540764	gunner	shoes	168_1
104540765	gunner	shoes	168_2
104540766	gunner	shoes	168_3
104540781	gunner	shoes	173_0
104540782	gunner	shoes	173_1
104540783	gunner	shoes	173_2
104540784	gunner	shoes	173_3
104541598	gunner	shoes	51_2
104541648	gunner	shoes	169_0
104541649	gunner	shoes	169_1
104541650	gunner	shoes	169_2
104541651	gunner	shoes	169_3
104541738	gunner	shoes	188_0
104541742	gunner	shoes	190_0
104541746	gunner	shoes	194_0
104541750	gunner	shoes	196_0
104550288	gunner	hat	20_0
104550289	gunner	hat	20_1
104550290	gunner	hat	20_2
104550291	gunner	hat	30_0
104550292	gunner	hat	30_1
104550293	gunner	hat	35_1
104550294	gunner	hat	35_2
104550295	gunner	hat	35_3
104550296	gunner	hat	37_0
104550297	gunner	hat	37_1
104550298	gunner	hat	37_2
104550299	gunner	hat	37_3
104550300	gunner	hat	40_0
104550301	gunner	hat	68_0
104550302	gunner	hat	68_1
104550303	gunner	hat	68_2
104550304	gunner	hat	68_3
104550305	gunner	hat	90_0
104550306	gunner	hat	90_2
104550307	gunner	hat	77_0
104550308	gunner	hat	77_1
104550309	gunner	hat	77_2
104550310	gunner	hat	77_3
104550311	gunner	hat	95_0
104550312	gunner	hat	95_1
104550313	gunner	hat	95_2
104550314	gunner	hat	95_3
104550315	gunner	hat	96_2
104550316	gunner	hat	100_0
104550317	gunner	hat	111_0
104550318	gunner	hat	111_1
104550319	gunner	hat	111_2
104550320	gunner	hat	20_3
104550321	gunner	hat	28_0
104550322	gunner	hat	28_1
104550323	gunner	hat	28_2
104550324	gunner	hat	28_3
104550325	gunner	hat	30_2
104550326	gunner	hat	30_3
104550327	gunner	hat	33_0
104550328	gunner	hat	33_1
104550329	gunner	hat	33_2
104550330	gunner	hat	33_3
104550331	gunner	hat	35_0
104550332	gunner	hat	40_1
104550333	gunner	hat	40_2
104550334	gunner	hat	40_3
104550335	gunner	hat	42_0
104550336	gunner	hat	42_1
104550337	gunner	hat	42_2
104550338	gunner	hat	42_3
104550339	gunner	hat	44_0
104550340	gunner	hat	44_1
104550341	gunner	hat	44_2
104550342	gunner	hat	44_3
104550343	gunner	hat	47_0
104550344	gunner	hat	47_1
104550345	gunner	hat	47_2
104550346	gunner	hat	47_3
104550347	gunner	hat	48_0
104550348	gunner	hat	48_1
104550349	gunner	hat	48_2
104550350	gunner	hat	48_3
104550351	gunner	hat	51_0
104550352	gunner	hat	51_1
104550353	gunner	hat	51_2
104550354	gunner	hat	51_3
104550355	gunner	hat	56_0
104550356	gunner	hat	56_1
104550357	gunner	hat	56_2
104550358	gunner	hat	56_3
104550359	gunner	hat	57_0
104550360	gunner	hat	57_1
104550361	gunner	hat	57_2
104550362	gunner	hat	57_3
104550363	gunner	hat	58_0
104550364	gunner	hat	58_1
104550365	gunner	hat	58_2
104550366	gunner	hat	58_3
104550367	gunner	hat	66_0
104550368	gunner	hat	66_1
104550369	gunner	hat	66_2
104550370	gunner	hat	66_3
104550371	gunner	hat	69_0
104550372	gunner	hat	69_1
104550373	gunner	hat	69_2
104550374	gunner	hat	69_3
104550375	gunner	hat	90_1
104550376	gunner	hat	90_3
104550377	gunner	hat	96_0
104550378	gunner	hat	96_1
104550379	gunner	hat	96_3
104550380	gunner	hat	100_1
104550381	gunner	hat	100_2
104550382	gunner	hat	100_3
104550384	gunner	hat	0_0
104550385	gunner	hat	2_0
104550386	gunner	hat	0_1
104550387	gunner	hat	0_2
104550388	gunner	hat	0_3
104550389	gunner	hat	2_1
104550390	gunner	hat	2_2
104550391	gunner	hat	2_3
104550392	gunner	hat	1_0
104550393	gunner	hat	1_1
104550394	gunner	hat	1_2
104550395	gunner	hat	1_3
104550396	gunner	hat	3_0
104550397	gunner	hat	3_1
104550398	gunner	hat	3_2
104550399	gunner	hat	3_3
104550400	gunner	hat	4_0
104550401	gunner	hat	4_1
104550402	gunner	hat	4_2
104550403	gunner	hat	4_3
104550404	gunner	hat	32_0
104550417	gunner	hat	116_0
104550418	gunner	hat	114_0
104550419	gunner	hat	114_1
104550420	gunner	hat	114_2
104550421	gunner	hat	114_3
104550422	gunner	hat	114_0
104550423	gunner	hat	114_1
104550424	gunner	hat	114_2
104550425	gunner	hat	114_3
104550426	gunner	hat	99_0
104550427	gunner	hat	99_0
104550433	gunner	hat	110_0
104550434	gunner	hat	110_1
104550435	gunner	hat	126_0
104550436	gunner	hat	126_1
104550437	gunner	hat	126_2
104550438	gunner	hat	126_3
104550439	gunner	hat	126_0
104550440	gunner	hat	126_1
104550441	gunner	hat	126_2
104550442	gunner	hat	126_3
104550443	gunner	hat	95_2
104550444	gunner	hat	95_2
104550446	gunner	hat	49_0
104550447	gunner	hat	49_0
104550448	gunner	hat	49_0
104550449	gunner	hat	49_0
104550450	gunner	hat	49_0
104550451	gunner	hat	49_0
104550452	gunner	hat	49_0
104550453	gunner	hat	49_0
104550454	gunner	hat	49_0
104550455	gunner	hat	49_0
104550456	gunner	hat	49_0
104550457	gunner	hat	49_0
104550458	gunner	hat	49_0
104550459	gunner	hat	49_0
104550460	gunner	hat	49_0
104550505	gunner	hat	133_0
104550506	gunner	hat	133_1
104550507	gunner	hat	133_2
104550508	gunner	hat	133_3
104550531	gunner	hat	
104550533	gunner	hat	137_0
104550534	gunner	hat	137_1
104550535	gunner	hat	137_2
104550536	gunner	hat	137_3
104550537	gunner	hat	141_0
104550538	gunner	hat	141_1
104550539	gunner	hat	141_2
104550540	gunner	hat	141_3
104550549	gunner	hat	142_0
104550550	gunner	hat	142_1
104550551	gunner	hat	142_2
104550552	gunner	hat	142_3
104550556	gunner	hat	147_0
104550557	gunner	hat	147_1
104550558	gunner	hat	69_0
104550559	gunner	hat	69_1
104550560	gunner	hat	69_2
104550561	gunner	hat	69_3
104550567	gunner	hat	152_0
104550568	gunner	hat	152_1
104550569	gunner	hat	152_2
104550570	gunner	hat	152_3
104550571	gunner	hat	151_0
104550572	gunner	hat	151_1
104550573	gunner	hat	151_2
104550574	gunner	hat	151_3
104550580	gunner	hat	68_0
104550581	gunner	hat	68_1
104550582	gunner	hat	68_2
104550583	gunner	hat	68_3
104550587	gunner	hat	164_0
104550588	gunner	hat	164_1
104550589	gunner	hat	164_2
104550590	gunner	hat	164_3
104550593	gunner	hat	162_0
104550594	gunner	hat	162_1
104550595	gunner	hat	162_2
104550596	gunner	hat	162_3
104550599	gunner	hat	153_0
104550600	gunner	hat	153_1
104550601	gunner	hat	153_2
104550607	gunner	hat	171_0
104550608	gunner	hat	171_1
104550609	gunner	hat	171_2
104550617	gunner	hat	172_0
104550618	gunner	hat	172_1
104550619	gunner	hat	172_2
104550620	gunner	hat	172_3
104550625	gunner	hat	176_0
104550626	gunner	hat	180_0
104550627	gunner	hat	180_1
104550628	gunner	hat	180_2
104550629	gunner	hat	180_3
104550631	gunner	hat	182_0
104550633	gunner	hat	144_0
104550634	gunner	hat	144_1
104550637	gunner	hat	186_0
104550638	gunner	hat	186_1
104550639	gunner	hat	186_2
104550640	gunner	hat	186_3
104550647	gunner	hat	155_0
104550648	gunner	hat	155_1
104550649	gunner	hat	155_2
104550650	gunner	hat	187_0
104550651	gunner	hat	187_1
104550652	gunner	hat	187_2
104550653	gunner	hat	187_3
104550655	gunner	hat	191_0
104550669	gunner	hat	195_0
104550670	gunner	hat	194_0
104550671	gunner	hat	194_1
104550672	gunner	hat	194_2
104550673	gunner	hat	194_3
104551495	gunner	hat	52_2
104551550	gunner	hat	189_0
104551551	gunner	hat	189_1
104551552	gunner	hat	189_2
104551553	gunner	hat	189_3
104551649	gunner	hat	216_0
104551653	gunner	hat	219_0
104551657	gunner	hat	223_0
104551661	gunner	hat	241_0
104560415	gunner	hair	33_1
104560416	gunner	hair	33_2
104560417	gunner	hair	33_3
104560418	gunner	hair	34_0
104560419	gunner	hair	34_1
104560420	gunner	hair	34_2
104560421	gunner	hair	34_3
104560422	gunner	hair	36_0
104560423	gunner	hair	36_1
104560424	gunner	hair	36_2
104560425	gunner	hair	38_0
104560426	gunner	hair	43_0
104560427	gunner	hair	43_1
104560428	gunner	hair	43_2
104560429	gunner	hair	43_3
104560430	gunner	hair	45_0
104560431	gunner	hair	45_1
104560432	gunner	hair	45_2
104560433	gunner	hair	45_3
104560434	gunner	hair	50_0
104560435	gunner	hair	50_2
104560436	gunner	hair	50_3
104560437	gunner	hair	54_2
104560438	gunner	hair	54_3
104560439	gunner	hair	55_0
104560440	gunner	hair	55_1
104560441	gunner	hair	55_2
104560442	gunner	hair	55_3
104560443	gunner	hair	66_0
104560444	gunner	hair	66_1
104560445	gunner	hair	66_2
104560446	gunner	hair	66_3
104560447	gunner	hair	67_0
104560448	gunner	hair	67_1
104560449	gunner	hair	67_2
104560450	gunner	hair	67_3
104560451	gunner	hair	84_3
104560452	gunner	hair	76_0
104560453	gunner	hair	76_1
104560454	gunner	hair	76_2
104560455	gunner	hair	76_3
104560456	gunner	hair	4_1
104560457	gunner	hair	4_2
104560458	gunner	hair	4_3
104560459	gunner	hair	5_0
104560460	gunner	hair	6_0
104560461	gunner	hair	7_0
104560462	gunner	hair	8_0
104560463	gunner	hair	2_1
104560464	gunner	hair	2_2
104560465	gunner	hair	7_1
104560466	gunner	hair	7_2
104560467	gunner	hair	7_3
104560468	gunner	hair	8_1
104560469	gunner	hair	8_2
104560470	gunner	hair	8_3
104560471	gunner	hair	9_1
104560472	gunner	hair	9_2
104560473	gunner	hair	9_3
104560474	gunner	hair	10_0
104560475	gunner	hair	17_3
104560476	gunner	hair	14_0
104560477	gunner	hair	14_1
104560478	gunner	hair	14_2
104560479	gunner	hair	14_3
104560480	gunner	hair	15_0
104560481	gunner	hair	15_1
104560482	gunner	hair	15_2
104560483	gunner	hair	15_3
104560484	gunner	hair	11_0
104560485	gunner	hair	104_0
104560486	gunner	hair	29_0
104560487	gunner	hair	29_1
104560488	gunner	hair	29_2
104560489	gunner	hair	29_3
104560490	gunner	hair	33_0
104560491	gunner	hair	36_3
104560492	gunner	hair	37_0
104560493	gunner	hair	37_1
104560494	gunner	hair	37_2
104560495	gunner	hair	37_3
104560496	gunner	hair	38_1
104560497	gunner	hair	38_2
104560498	gunner	hair	38_3
104560499	gunner	hair	41_0
104560500	gunner	hair	41_1
104560501	gunner	hair	41_2
104560502	gunner	hair	41_3
104560503	gunner	hair	47_0
104560504	gunner	hair	47_1
104560505	gunner	hair	47_2
104560506	gunner	hair	47_3
104560507	gunner	hair	48_0
104560508	gunner	hair	48_1
104560509	gunner	hair	48_2
104560510	gunner	hair	48_3
104560511	gunner	hair	50_1
104560512	gunner	hair	53_0
104560513	gunner	hair	53_1
104560514	gunner	hair	53_2
104560515	gunner	hair	53_3
104560516	gunner	hair	54_0
104560517	gunner	hair	54_1
104560518	gunner	hair	63_0
104560519	gunner	hair	63_1
104560520	gunner	hair	63_2
104560521	gunner	hair	63_3
104560522	gunner	hair	84_0
104560523	gunner	hair	84_1
104560524	gunner	hair	84_2
104560525	gunner	hair	88_0
104560526	gunner	hair	88_1
104560527	gunner	hair	88_2
104560528	gunner	hair	88_3
104560529	gunner	hair	89_0
104560530	gunner	hair	89_1
104560531	gunner	hair	89_2
104560532	gunner	hair	89_3
104560533	gunner	hair	93_0
104560534	gunner	hair	93_1
104560535	gunner	hair	93_2
104560536	gunner	hair	93_3
104560538	gunner	hair	1_0
104560539	gunner	hair	2_0
104560540	gunner	hair	1_1
104560541	gunner	hair	1_2
104560542	gunner	hair	3_0
104560543	gunner	hair	4_0
104560544	gunner	hair	1_3
104560545	gunner	hair	9_0
104560546	gunner	hair	2_3
104560547	gunner	hair	3_1
104560548	gunner	hair	3_2
104560549	gunner	hair	3_3
104560550	gunner	hair	5_1
104560551	gunner	hair	5_2
104560552	gunner	hair	5_3
104560553	gunner	hair	6_1
104560554	gunner	hair	6_2
104560555	gunner	hair	6_3
104560556	gunner	hair	10_1
104560557	gunner	hair	10_2
104560558	gunner	hair	10_3
104560559	gunner	hair	12_0
104560560	gunner	hair	12_1
104560561	gunner	hair	12_2
104560562	gunner	hair	12_3
104560563	gunner	hair	17_0
104560564	gunner	hair	17_1
104560565	gunner	hair	17_2
104560566	gunner	hair	11_1
104560567	gunner	hair	11_2
104560568	gunner	hair	11_3
104560569	gunner	hair	18_0
104560570	gunner	hair	18_1
104560571	gunner	hair	18_2
104560572	gunner	hair	18_3
104560573	gunner	hair	104_1
104560574	gunner	hair	104_2
104560589	gunner	hair	107_0
104560590	gunner	hair	107_1
104560591	gunner	hair	107_2
104560592	gunner	hair	107_3
104560593	gunner	hair	107_0
104560594	gunner	hair	107_1
104560595	gunner	hair	107_2
104560596	gunner	hair	107_3
104560597	gunner	hair	116_0
104560598	gunner	hair	117_0
104560599	gunner	hair	118_0
104560600	gunner	hair	119_0
104560601	gunner	hair	116_0
104560602	gunner	hair	117_0
104560603	gunner	hair	118_0
104560604	gunner	hair	119_0
104560613	gunner	hair	103_0
104560614	gunner	hair	103_1
104560615	gunner	hair	114_0
104560616	gunner	hair	114_1
104560617	gunner	hair	114_2
104560618	gunner	hair	114_3
104560619	gunner	hair	114_0
104560620	gunner	hair	114_1
104560621	gunner	hair	114_2
104560622	gunner	hair	114_3
104560624	gunner	hair	49_0
104560625	gunner	hair	49_0
104560626	gunner	hair	49_0
104560627	gunner	hair	49_0
104560628	gunner	hair	49_0
104560629	gunner	hair	49_0
104560630	gunner	hair	49_0
104560631	gunner	hair	49_0
104560632	gunner	hair	49_0
104560633	gunner	hair	49_0
104560634	gunner	hair	49_0
104560635	gunner	hair	49_0
104560636	gunner	hair	49_0
104560637	gunner	hair	49_0
104560638	gunner	hair	49_0
104560685	gunner	hair	126_0
104560686	gunner	hair	126_1
104560687	gunner	hair	126_2
104560688	gunner	hair	126_3
104560704	gunner	hair	109_0
104560706	gunner	hair	127_0
104560707	gunner	hair	127_1
104560708	gunner	hair	127_2
104560709	gunner	hair	127_3
104560710	gunner	hair	131_0
104560711	gunner	hair	131_1
104560712	gunner	hair	131_2
104560713	gunner	hair	131_3
104560721	gunner	hair	132_0
104560722	gunner	hair	132_1
104560723	gunner	hair	132_2
104560724	gunner	hair	132_3
104560727	gunner	hair	136_0
104560728	gunner	hair	136_1
104560729	gunner	hair	67_0
104560730	gunner	hair	67_1
104560731	gunner	hair	67_2
104560732	gunner	hair	67_3
104560737	gunner	hair	140_0
104560738	gunner	hair	140_1
104560739	gunner	hair	140_2
104560740	gunner	hair	140_3
104560741	gunner	hair	139_0
104560742	gunner	hair	139_1
104560743	gunner	hair	139_2
104560744	gunner	hair	139_3
104560750	gunner	hair	66_0
104560751	gunner	hair	66_1
104560752	gunner	hair	66_2
104560753	gunner	hair	66_3
104560757	gunner	hair	149_0
104560758	gunner	hair	149_1
104560759	gunner	hair	149_2
104560760	gunner	hair	149_3
104560763	gunner	hair	147_0
104560764	gunner	hair	147_1
104560765	gunner	hair	147_2
104560766	gunner	hair	147_3
104560768	gunner	hair	0_0
104560771	gunner	hair	155_0
104560772	gunner	hair	155_1
104560773	gunner	hair	155_2
104560781	gunner	hair	156_0
104560782	gunner	hair	156_1
104560783	gunner	hair	156_2
104560784	gunner	hair	156_3
104560789	gunner	hair	162_0
104560790	gunner	hair	162_1
104560791	gunner	hair	162_2
104560792	gunner	hair	162_3
104560794	gunner	hair	133_0
104560795	gunner	hair	133_1
104560798	gunner	hair	168_0
104560799	gunner	hair	168_1
104560800	gunner	hair	168_2
104560801	gunner	hair	168_3
104560811	gunner	hair	142_0
104560812	gunner	hair	142_1
104560813	gunner	hair	142_2
104560814	gunner	hair	169_0
104560815	gunner	hair	169_1
104560816	gunner	hair	169_2
104560817	gunner	hair	169_3
104560832	gunner	hair	174_0
104560833	gunner	hair	174_1
104560834	gunner	hair	174_2
104560835	gunner	hair	174_3
104561645	gunner	hair	51_2
104561695	gunner	hair	170_0
104561696	gunner	hair	170_1
104561697	gunner	hair	170_2
104561698	gunner	hair	170_3
104561785	gunner	hair	189_0
104561789	gunner	hair	191_0
104561793	gunner	hair	193_0
104561797	gunner	hair	195_0
104570084	gunner	face	
104570263	gunner	face	14_0
104570264	gunner	face	18_0
104570265	gunner	face	18_1
104570266	gunner	face	18_2
104570267	gunner	face	26_3
104570268	gunner	face	28_0
104570269	gunner	face	28_1
104570270	gunner	face	28_3
104570271	gunner	face	30_0
104570272	gunner	face	30_1
104570273	gunner	face	30_2
104570274	gunner	face	47_0
104570275	gunner	face	47_1
104570276	gunner	face	47_2
104570277	gunner	face	47_3
104570278	gunner	face	51_3
104570279	gunner	face	54_0
104570280	gunner	face	54_1
104570281	gunner	face	54_2
104570282	gunner	face	54_3
104570283	gunner	face	63_0
104570284	gunner	face	63_1
104570285	gunner	face	63_2
104570286	gunner	face	63_3
104570287	gunner	face	89_1
104570288	gunner	face	89_2
104570289	gunner	face	89_3
104570290	gunner	face	90_0
104570291	gunner	face	90_1
104570292	gunner	face	90_2
104570293	gunner	face	90_3
104570294	gunner	face	94_0
104570295	gunner	face	94_1
104570296	gunner	face	94_2
104570297	gunner	face	0_0
104570298	gunner	face	0_1
104570299	gunner	face	0_2
104570300	gunner	face	0_3
104570301	gunner	face	1_0
104570302	gunner	face	1_1
104570303	gunner	face	1_2
104570304	gunner	face	1_3
104570305	gunner	face	2_0
104570306	gunner	face	2_1
104570307	gunner	face	18_3
104570308	gunner	face	19_0
104570309	gunner	face	19_1
104570310	gunner	face	19_2
104570311	gunner	face	19_3
104570312	gunner	face	21_0
104570313	gunner	face	22_0
104570314	gunner	face	22_1
104570315	gunner	face	22_2
104570316	gunner	face	22_3
104570317	gunner	face	23_0
104570318	gunner	face	23_1
104570319	gunner	face	23_2
104570320	gunner	face	23_3
104570321	gunner	face	26_0
104570322	gunner	face	26_1
104570323	gunner	face	26_2
104570324	gunner	face	28_2
104570325	gunner	face	30_3
104570326	gunner	face	48_0
104570327	gunner	face	48_1
104570328	gunner	face	48_2
104570329	gunner	face	48_3
104570330	gunner	face	51_0
104570331	gunner	face	51_1
104570332	gunner	face	51_2
104570333	gunner	face	55_0
104570334	gunner	face	55_1
104570335	gunner	face	55_2
104570336	gunner	face	55_3
104570337	gunner	face	56_0
104570338	gunner	face	56_1
104570339	gunner	face	56_2
104570340	gunner	face	56_3
104570341	gunner	face	66_0
104570342	gunner	face	66_1
104570343	gunner	face	66_2
104570344	gunner	face	66_3
104570345	gunner	face	68_0
104570346	gunner	face	68_1
104570347	gunner	face	68_2
104570348	gunner	face	68_3
104570349	gunner	face	84_0
104570350	gunner	face	84_1
104570351	gunner	face	84_2
104570352	gunner	face	84_3
104570353	gunner	face	76_0
104570354	gunner	face	76_1
104570355	gunner	face	76_2
104570356	gunner	face	76_3
104570357	gunner	face	89_0
104570358	gunner	face	94_3
104570360	gunner	face	2_2
104570361	gunner	face	2_3
104570376	gunner	face	105_0
104570377	gunner	face	105_1
104570378	gunner	face	105_2
104570379	gunner	face	105_3
104570380	gunner	face	105_0
104570381	gunner	face	105_1
104570382	gunner	face	105_2
104570383	gunner	face	105_3
104570384	gunner	face	93_0
104570385	gunner	face	93_0
104570391	gunner	face	100_0
104570392	gunner	face	100_1
104570393	gunner	face	110_0
104570394	gunner	face	110_1
104570395	gunner	face	110_2
104570396	gunner	face	110_3
104570397	gunner	face	110_0
104570398	gunner	face	110_1
